source_row_id,like_count,love_count,care_count,haha_count,wow_count,sad_count,angry_count,source_total_reactions,calculated_total_reactions,record_id,model_text,privacy_masked,language_type,text_hash,duplicate_group_id,duplicate_count,is_duplicate,total_reactions,log_total_reactions,like_ratio,like_ratio_smoothed,love_ratio,love_ratio_smoothed,care_ratio,care_ratio_smoothed,haha_ratio,haha_ratio_smoothed,wow_ratio,wow_ratio_smoothed,sad_ratio,sad_ratio_smoothed,angry_ratio,angry_ratio_smoothed,dominant_reaction,dominant_ratio,dominance_margin,sentiment_label_v1,label_confidence_v1,fusion_score_v1,reaction_entropy_v1,is_ambiguous_v1,positive_anchor_mass_v1,negative_anchor_mass_v1,baseline_filtered_label,baseline_filtered_score,label_version_v1,split,quality_status,sentiment_label,candidate_sentiment_label,label_confidence,is_uncertain,is_ambiguous,reaction_entropy,mixed_evidence,sentiment_probability_negative,sentiment_probability_neutral,sentiment_probability_positive,sentiment_probability_mixed,emotion_probability_joy,emotion_probability_affection,emotion_probability_amusement,emotion_probability_surprise,emotion_probability_sadness,emotion_probability_anger,emotion_probability_care_empathy,emotion_probability_fear,emotion_probability_disgust,emotion_probability_approval,emotion_probability_sarcasm,decision_reason,prediction_source,label_version
1,51,8,1,16,1,0,2,79,79,RF_POST_000001,විනිසුරුවරුන්ගේ විශ්රාම වයස සංශෝධනය කිරීම ඇතුළු කරුණු ඇතුළත් 22වන ආණ්ඩුක්රම ව්යවස්ථා සංශෝධන පනත් කෙටුම්පත ගැසට් කර තිබේ.,False,sinhala,eff1bea08d1c1a413e584360a0f58368b3162521d47da157b8cae7b2ab295898,DUP_eff1bea08d1c1a41,1,False,79,4.382026634673881,0.6455696202531646,0.6046511627906976,0.1012658227848101,0.1046511627906976,0.0126582278481012,0.0232558139534883,0.2025316455696202,0.1976744186046511,0.0126582278481012,0.0232558139534883,0.0,0.0116279069767441,0.0253164556962025,0.0348837209302325,like,0.6455696202531646,0.4430379746835443,positive,0.1228865193250301,0.2113159013541824,0.5352350556429544,True,0.1082278481012658,0.0253164556962025,positive,0.6208530805687204,reactionfusion_v1_provisional,train,approved,uncertain,neutral,0.2895349453530586,True,True,0.6190749311798678,0.11517673138230099,0.18075114922322003,0.2895349453530586,0.2793794826402405,0.2503344227834809,0.6407984003158106,0.3919411545982906,0.29610528429401667,6.653153242071672e-05,0.23326503095258727,0.0011338290321611804,0.00010130971540874193,0.020076055908226823,0.012871326388276216,0.5266313697442557,0.0965878625716257,"candidate=neutral; anchor_balance=0.071; mixed_evidence=0.115; strongest=joy=0.64, approval=0.53",final_model,reactionfusion_v2_hybrid_development
37,64,9,1,0,0,0,0,74,74,RF_POST_000037,කොළඹ - නුවර පාර කඩුගන්නාවෙන් යළි විවෘතයි,False,sinhala,6e50a778bbbb135b39af95efbde4a9369794f4f4937dc602e0f69cc15f24f933,DUP_6e50a778bbbb135b,1,False,74,4.31748811353631,0.8648648648648649,0.8024691358024691,0.1216216216216216,0.1234567901234567,0.0135135135135135,0.0246913580246913,0.0,0.0123456790123456,0.0,0.0123456790123456,0.0,0.0123456790123456,0.0,0.0123456790123456,like,0.8648648648648649,0.7432432432432432,positive,0.1868602761565533,0.2727695491732554,0.2260963700593327,True,0.129054054054054,0.0,positive,1.0,reactionfusion_v1_provisional,train,approved,positive,positive,0.3351869265078739,False,False,0.38195376096327366,0.03772382824328629,0.18430825604699855,0.2821501018727681,0.3351869265078739,0.1983547155723593,0.6342879322348723,0.2761588836400261,0.024777124072911813,0.0002993829363019852,0.5658932379486602,0.005982055014926098,0.2333177962681107,0.02510439439858505,0.18448670240174184,0.7152023971029035,0.1462741735158082,"candidate=positive; anchor_balance=0.112; mixed_evidence=0.038; strongest=approval=0.72, joy=0.63",final_model,reactionfusion_v2_hybrid_development
38,77,1,0,0,0,76,0,154,154,RF_POST_000038,"සබරගමුව පළාතට, මහනුවර සහ නුවරඑළිය දිස්ත්රික්ක සඳහා මේ වනවිට බලපා ඇති අයහපත් කාලගුණ තත්ත්වය හමුවේ ආපදා මරණ 6ක් වාර්තා වී තිබේ.",False,sinhala,06fb86b6dbda361363cd8016954d024dc173dd2b44af3fd957327d0b0b4990e1,DUP_06fb86b6dbda3613,1,False,154,5.043425116919247,0.5,0.484472049689441,0.0064935064935064,0.0124223602484472,0.0,0.0062111801242236,0.0,0.0062111801242236,0.0,0.0062111801242236,0.4935064935064935,0.4782608695652174,0.0,0.0062111801242236,like,0.5,0.0064935064935064,negative,0.5080682900407156,-0.6550423121541641,0.3740177144169507,False,0.0064935064935064,0.4935064935064935,negative,-0.974025974025974,reactionfusion_v1_provisional,test,approved,negative,negative,0.3261944418643514,False,False,0.4546037379925148,0.028800982158531996,0.3261944418643514,0.3231313150817646,0.18625370557578133,0.1644205374781026,0.13945873936301464,0.5072953763698053,0.035471544886863125,0.011116794001114687,0.4154207131778592,0.0053311210068021815,0.025606549125532417,0.5930248488914979,0.01074352888184588,0.13965142586558246,0.05640034131032834,"candidate=negative; anchor_balance=-0.469; mixed_evidence=0.029; strongest=fear=0.59, affection=0.51",final_model,reactionfusion_v2_hybrid_development
39,280,0,2,0,1,16,0,299,299,RF_POST_000039,මේ වන විට පැසපික් සාගරයේ ජපානයට පහළින් සුළි කුණාටුවක් වර්ධනය වෙමින් පවතිනවා 6වෙනිදායින් පසු දින කිහිපයකුත් මධ්යම කඳුකරයේ බටහිර බෑවුම් වලට බොහෝ දුරට වැසි අපේක්ෂා කළ හැකියි,False,sinhala,8057ac7cd220e91b7e3a228685bf3377c181c205d0d1bbfe2a7a861a24eef800,DUP_8057ac7cd220e91b,1,False,299,5.703782474656201,0.9364548494983278,0.9183006535947712,0.0,0.0032679738562091,0.0066889632107023,0.0098039215686274,0.0,0.0032679738562091,0.0033444816053511,0.0065359477124183,0.0535117056856187,0.0555555555555555,0.0,0.0032679738562091,like,0.9364548494983278,0.882943143812709,neutral,0.0261424047802413,-0.1144781205253879,0.1391200596026395,True,0.0036789297658862,0.0535117056856187,negative,-0.871345029239766,reactionfusion_v1_provisional,train,approved,negative,negative,0.37342838228525804,False,False,0.19177581262279814,0.006643214424188432,0.37342838228525804,0.36639793585267866,0.176722377800306,0.08345130406175724,0.23674830402716981,0.025113509583735767,0.0010652419639737324,0.01428135810384796,0.3905030229204251,0.6631648904337721,0.9820140425307161,0.28939563134960866,0.4420914449040604,0.1723331921496206,0.07169542330276527,"grouped_out_of_fold; candidate=negative; mixed_evidence=0.007; strongest=care_empathy=0.98, anger=0.66",grouped_out_of_fold,reactionfusion_v2_hybrid_development
40,119,0,0,0,0,0,0,119,119,RF_POST_000040,"ගාල්ල සිට හම්බන්තොට හරහා පොතුවිල් දක්වා වෙරළට ඔබ්බෙන් වන මුහුදු ප්රදේශවල සුළඟේ වේගය පැයට KM 60ත් 70ත් අතර දක්වා ඉහළ යා හැකි අතර, මුහුද ඉතා රළු වනු ඇතැයි කාලගුණ විද්යා දෙපාර්තමේන්තුව පවසයි.",False,mixed,3a5da9e3c0361feb6dd80f13dadcbaaed1f1f11329f49ce644e148e1cb4fe439,DUP_3a5da9e3c0361feb,1,False,119,4.787491742782046,1.0,0.9523809523809524,0.0,0.0079365079365079,0.0,0.0079365079365079,0.0,0.0079365079365079,0.0,0.0079365079365079,0.0,0.0079365079365079,0.0,0.0079365079365079,like,1.0,1.0,neutral,0.4537247112448284,0.0,-0.0,True,0.0,0.0,neutral,0.0,reactionfusion_v1_provisional,train,approved,negative,negative,0.3599678217721803,False,False,0.14222956881083643,0.006998597830374491,0.3599678217721803,0.3481389461285768,0.1663396458424012,0.12555358625684168,0.1277871495625816,0.04053618922501272,0.0010559462278121067,0.0010918466431891081,0.6878153777241038,0.6020775067901903,0.9310133183656837,0.06569868154562891,0.6811304654086091,0.12548636981717626,0.23185271171327007,"candidate=negative; anchor_balance=-0.004; mixed_evidence=0.007; strongest=care_empathy=0.93, sadness=0.69",final_model,reactionfusion_v2_hybrid_development
41,143,2,0,0,0,347,0,492,492,RF_POST_000041,"හැටන්, ගිනිගත්හේන පොල්පිටිය ප්රදේශයේ නිවසක් මතට පස් කන්දක් කඩා වැටීමෙන් අනතුරට ලක්ව අතුරුදන්ව සිටි පුද්ගලයින් සිව්දෙනාගේම මෘත ශරීර සොයාගත් බව පොලිසිය පවසයි",False,sinhala,151cf32bb92aaa4fd15955601776cb3e2cae81407bbfedd79108772b96daed9e,DUP_151cf32bb92aaa4f,1,False,492,6.20050917404269,0.290650406504065,0.2885771543086172,0.0040650406504065,0.0060120240480961,0.0,0.002004008016032,0.0,0.002004008016032,0.0,0.002004008016032,0.7052845528455285,0.6973947895791583,0.0,0.002004008016032,sad,0.7052845528455285,0.4146341463414634,negative,0.6727693837037295,-0.8022048272417306,0.3226098719186671,False,0.0040650406504065,0.7052845528455285,negative,-0.988538681948424,reactionfusion_v1_provisional,train,approved,neutral,neutral,0.40873098850509537,False,False,0.35486279579457275,0.010098300000566999,0.37138279940365687,0.40873098850509537,0.11473867872751332,0.10514753336373459,0.010115193225660945,0.35777520615791725,0.005815276750359512,0.01007121896083166,0.6478295126230166,0.0009907160331298806,0.002457120796403381,0.1751871543220099,0.025491133218818327,0.008264304340121117,0.02464565491795165,"candidate=neutral; anchor_balance=-0.692; mixed_evidence=0.010; strongest=sadness=0.65, affection=0.36",final_model,reactionfusion_v2_hybrid_development
42,136,1,0,0,0,1,0,138,138,RF_POST_000042,කඳන ජල පවිත්රාගාරයෙන් ජලය සැපයෙන ප්රදේශ රැසකට හෙට ජල කප්පාදුවක්,False,sinhala,520dafb02270f98ad55797f50b9ed80bbfe63505ba1edd077cc0f6dc203355fa,DUP_520dafb02270f98a,1,False,138,4.934473933130692,0.9855072463768116,0.9448275862068966,0.0072463768115942,0.0137931034482758,0.0,0.0068965517241379,0.0,0.0068965517241379,0.0,0.0068965517241379,0.0072463768115942,0.0137931034482758,0.0,0.0068965517241379,like,0.9855072463768116,0.9782608695652174,neutral,0.4890042141111121,0.0,0.0440907800175306,True,0.0072463768115942,0.0072463768115942,neutral,0.0,reactionfusion_v1_provisional,train,approved,negative,negative,0.3591288456941655,False,False,0.15883505140449378,0.011173224305695425,0.3591288456941655,0.34578420487823247,0.1662978181209669,0.12878913130663516,0.1214602017232461,0.05208588856822242,0.0011457115560177325,0.0014016932348407127,0.7166455523207962,0.49996616647775033,0.9253016084318314,0.08213559500061145,0.6453364025018749,0.139255573827064,0.2571537649795316,"candidate=negative; anchor_balance=-0.003; mixed_evidence=0.011; strongest=care_empathy=0.93, sadness=0.72",final_model,reactionfusion_v2_hybrid_development
43,95,1,0,0,1,20,0,117,117,RF_POST_000043,මාවනැල්ල සහ අරණායක ජල සැපයුම සම්පූර්ණයෙන්ම අත්හිටුවා ඇත. මාවනැල්ල සිට කරඳන හංදිය දක්වා සහ මාවනැල්ල – රඹුක්කන මාර්ගය ආශ්රිත ප්රදේශ වෙත ජල සැපයුම අඩු පීඩන තත්ත්වයක් යටතේ සිදු කෙරේ.,False,sinhala,bc3fd87da3eb40f23fe6f22dedd420b6e234f713a19820d286bf755393e2e24c,DUP_bc3fd87da3eb40f2,1,False,117,4.770684624465665,0.811965811965812,0.7741935483870968,0.0085470085470085,0.0161290322580645,0.0,0.0080645161290322,0.0,0.0080645161290322,0.0085470085470085,0.0161290322580645,0.1709401709401709,0.1693548387096774,0.0,0.0080645161290322,like,0.811965811965812,0.6410256410256411,negative,0.2527709700035196,-0.3259940505199177,0.2839240035069904,True,0.0085470085470085,0.1709401709401709,negative,-0.9047619047619048,reactionfusion_v1_provisional,train,approved,neutral,neutral,0.42559224513020044,False,False,0.3847189196702859,0.031646233714813836,0.2708478061815951,0.42559224513020044,0.23100379146907798,0.07255615721912649,0.3468210102058405,0.06199056062292357,0.0007634310248212528,0.18923324198102484,0.19890429259957498,0.04360710322503037,0.4876053463991794,0.43013556839423517,0.110809795037937,0.11335849460438994,0.03901340959773193,"candidate=neutral; anchor_balance=-0.157; mixed_evidence=0.032; strongest=care_empathy=0.49, fear=0.43",final_model,reactionfusion_v2_hybrid_development
44,270,1,1,0,0,69,0,341,341,RF_POST_000044,"දොම්පේ, සීතාවක, හෝමාගම, කඩුවෙල, බියගම සහ කොළොන්නාවට සුළු ගංවතුර තත්ත්වයක්",False,sinhala,af1ba2975c64df22b76677cd33a6863ca227714f7ed2c25649ee3a5f25ef10d2,DUP_af1ba2975c64df22,1,False,341,5.834810737062605,0.7917888563049853,0.7787356321839081,0.002932551319648,0.0057471264367816,0.002932551319648,0.0057471264367816,0.0,0.0028735632183908,0.0,0.0028735632183908,0.2023460410557184,0.2011494252873563,0.0,0.0028735632183908,like,0.7917888563049853,0.5894428152492669,negative,0.3270747651199584,-0.3804515230691078,0.2787177346833087,True,0.0045454545454545,0.2023460410557184,negative,-0.9560595322466336,reactionfusion_v1_provisional,test,approved,uncertain,neutral,0.30092224192842015,True,True,0.32225709562465316,0.0114827240969704,0.2713707156957051,0.30092224192842015,0.24996202903405984,0.17774501334181486,0.43183825473825405,0.31357687735915424,0.0006002472782149212,0.15669866470520613,0.2209533284517579,0.10689709044883798,0.7489475987328162,0.9100572155508275,0.19762704509075432,0.3561912984325651,0.06353177541007801,"candidate=neutral; anchor_balance=-0.195; mixed_evidence=0.011; strongest=fear=0.91, care_empathy=0.75",final_model,reactionfusion_v2_hybrid_development
45,239,6,1,0,1,41,0,288,288,RF_POST_000045,මහනුවරත් සියලු පාසල් හෙට වැසෙයි,False,sinhala,2a02dc3d27302fb930d7161c4708cc93ee524ec24514f1bf612c5ea1c6f4cddf,DUP_2a02dc3d27302fb9,1,False,288,5.666426688112432,0.8298611111111112,0.8135593220338984,0.0208333333333333,0.023728813559322,0.0034722222222222,0.0067796610169491,0.0,0.0033898305084745,0.0034722222222222,0.0067796610169491,0.1423611111111111,0.1423728813559322,0.0,0.0033898305084745,like,0.8298611111111112,0.6875,negative,0.2132160386491478,-0.2492608104676342,0.283805387600179,True,0.0227430555555555,0.1423611111111111,negative,-0.7245005257623556,reactionfusion_v1_provisional,train,approved,neutral,neutral,0.3251793634305516,False,False,0.32911844967984333,0.03614724667670144,0.3082822236869603,0.3251793634305516,0.22886085557541033,0.1376775573070778,0.2800316288760924,0.1849832621091516,0.0007709920530993502,0.07607955919428645,0.38746097764321075,0.06812748410364654,0.8333111313154165,0.6302443562514474,0.31588258664989793,0.26963470998718425,0.12224448511266515,"candidate=neutral; anchor_balance=-0.118; mixed_evidence=0.036; strongest=care_empathy=0.83, fear=0.63",final_model,reactionfusion_v2_hybrid_development
46,318,2,4,0,9,78,0,411,411,RF_POST_000046,"කොත්මලේ වාන් දොරටු 3 ට විවර කිරීම මහවැලි ගඟද්රෝණියේ උඩුනුවර, උඩපළාත, යටිනුවර, දොලුව,කොත්මලේ,ගඟඉහළ , පස්බාගේ ගඟවට කෝරළ හාරිස්පත්තුව පාතදුම්බර මහ ගංවතුර අවදානමක්",False,sinhala,3c9b744afdf9a6bbc7f11f2eb17671be2582e0708b7e4ab175097e652104c447,DUP_3c9b744afdf9a6bb,1,False,411,6.021023349349527,0.7737226277372263,0.7631578947368421,0.0048661800486618,0.0071770334928229,0.0097323600973236,0.0119617224880382,0.0,0.0023923444976076,0.0218978102189781,0.0239234449760765,0.1897810218978102,0.1889952153110047,0.0,0.0023923444976076,like,0.7737226277372263,0.583941605839416,negative,0.289548156835098,-0.3497000066621152,0.3435737887649793,True,0.0102189781021897,0.1897810218978102,negative,-0.8978102189781021,reactionfusion_v1_provisional,train,approved,neutral,neutral,0.48322362112450107,False,False,0.37396556866581415,0.020577052821324705,0.26727439260312946,0.48322362112450107,0.16563383348201438,0.0838681527903552,0.1221614568286944,0.009612037725568389,0.0015215788924643127,0.8741727724370834,0.053646457589198907,0.016373520717352475,0.3944986831188301,0.06873014132315565,0.014558196049353826,0.02509529625373011,0.019213218408954114,"candidate=neutral; anchor_balance=-0.178; mixed_evidence=0.021; strongest=surprise=0.87, care_empathy=0.39",final_model,reactionfusion_v2_hybrid_development
47,129,0,0,0,0,2,0,131,131,RF_POST_000047,"නුවරඑළිය දිස්ත්රික්කයේ සියලුම රජයේ පාසල් හෙට වැසෙයි මේ අනුව නුවරඑළිය, හැටන්, වලපනේ, කොත්මලේ, හගුරන්කෙත යන කලාප කාර්යාලවලට මෙසේ නිවාඩු!",False,sinhala,a4b883022c974fbf0a49d835c1a4e7fccca04510e164acb5c940692cb69bedf7,DUP_a4b883022c974fbf,1,False,131,4.882801922586371,0.9847328244274808,0.9420289855072465,0.0,0.0072463768115942,0.0,0.0072463768115942,0.0,0.0072463768115942,0.0,0.0072463768115942,0.015267175572519,0.0217391304347826,0.0,0.0072463768115942,like,0.9847328244274808,0.9694656488549618,neutral,0.3365325802123267,-0.0362887740045895,0.0405970072161458,True,0.0,0.015267175572519,negative,-1.0,reactionfusion_v1_provisional,train,approved,neutral,neutral,0.35213848385830143,False,False,0.1634259779089675,0.0073423265437362216,0.34858966369578065,0.35213848385830143,0.1764012067429565,0.12287064570296155,0.15922734616189382,0.049214002795982544,0.0008866298963431518,0.002314909520905388,0.6379580573755136,0.5440717932023383,0.9274079113830975,0.10906955613690655,0.6331457936282487,0.14870256231411977,0.1971546808184075,"candidate=neutral; anchor_balance=-0.018; mixed_evidence=0.007; strongest=care_empathy=0.93, sadness=0.64",final_model,reactionfusion_v2_hybrid_development
48,71,0,0,0,0,8,0,79,79,RF_POST_000048,"රත්නපුර දිස්ත්රික්කයේ ප්රදේශ කිහිපයකට සුළු ගංවතුර අවදානමක්! අවදානමට ලක්විය හැකි ප්රාදේශීය ලේකම් කොට්ඨාශ:පැල්මඩුල්ල,නිවිතිගල, රත්නපුර,කුරුවිට,අයගම, ඇලපාත",False,sinhala,713efbbd840c7da6c5bc7e8b93199b84dfa06f2ff9b848fe1b9815d2db688617,DUP_713efbbd840c7da6,1,False,79,4.382026634673881,0.8987341772151899,0.8372093023255814,0.0,0.0116279069767441,0.0,0.0116279069767441,0.0,0.0116279069767441,0.0,0.0116279069767441,0.1012658227848101,0.1046511627906976,0.0,0.0116279069767441,like,0.8987341772151899,0.7974683544303798,negative,0.1615267933605066,-0.2221415561371524,0.1684843475175821,True,0.0,0.1012658227848101,negative,-1.0,reactionfusion_v1_provisional,train,approved,neutral,neutral,0.3443423222784172,False,False,0.33091997174417603,0.02385702121876618,0.32343368825203966,0.3443423222784172,0.21396621748258077,0.11825777198696247,0.21300593169248305,0.1604567093797905,0.00045703301070750446,0.02388423031600919,0.5714119616809609,0.13278538293563263,0.3270707665957312,0.5325204543080778,0.34138599015512094,0.1877979815571248,0.09036633436767716,"grouped_out_of_fold; candidate=neutral; mixed_evidence=0.024; strongest=sadness=0.57, fear=0.53",grouped_out_of_fold,reactionfusion_v2_hybrid_development
49,232,2,0,0,2,53,0,289,289,RF_POST_000049,මහවැලි ගඟ නාවලපිටිය ප්රදේශයෙන් සහ කැලණි ගඟ කිතුල්ගල ප්රදේශයෙන් මහා ගංවතුර මට්ටමට. දැඩි ලෙස විමසිලිමත්වන්නැයි ජනතාවට උපදෙස් - වාරිමාර්ග දෙපාර්තමේන්තුව,False,sinhala,79dca095e8335a0cdef10c04387e088a13c0be4b16907cce8cdc20abb6257866,DUP_79dca095e8335a0c,1,False,289,5.66988092298052,0.8027681660899654,0.7871621621621622,0.0069204152249134,0.0101351351351351,0.0,0.0033783783783783,0.0,0.0033783783783783,0.0069204152249134,0.0101351351351351,0.1833910034602076,0.1824324324324324,0.0,0.0033783783783783,like,0.8027681660899654,0.6193771626297578,negative,0.2976615416948563,-0.3483765108625589,0.285855832910403,True,0.0069204152249134,0.1833910034602076,negative,-0.9272727272727272,reactionfusion_v1_provisional,test,approved,neutral,neutral,0.3782784610891868,False,False,0.33378674186939616,0.01601274234643725,0.2786001013307544,0.3782784610891868,0.2337194438888466,0.10940199369121203,0.35706920038182205,0.07979770610057971,0.00038852696635306786,0.3360875878068754,0.15175533505367866,0.07322053720064353,0.6348313913031919,0.723087471612122,0.1972779546395069,0.13195985041223882,0.055864257295776015,"candidate=neutral; anchor_balance=-0.174; mixed_evidence=0.016; strongest=fear=0.72, care_empathy=0.63",final_model,reactionfusion_v2_hybrid_development
50,757,105,4,0,3,19,0,888,888,RF_POST_000050,පේරාදෙණිය සරසවියේ අධ්යයන කටයුතු තාවකාලිකව අත්හිටුවයි! සිය ගම් ප්රදේශ වෙත ආරක්ෂිතව ගමන් කළ හැකි සිසුන්ට පිටත්ව යා හැකිය.,False,sinhala,009022a1b4451a5541097fec148374c6f2baafb39c86d44a531abe1c073df528,DUP_009022a1b4451a55,1,False,888,6.790097235513905,0.8524774774774775,0.846927374301676,0.1182432432432432,0.1184357541899441,0.0045045045045045,0.0055865921787709,0.0,0.0011173184357541,0.0033783783783783,0.0044692737430167,0.0213963963963963,0.0223463687150838,0.0,0.0011173184357541,like,0.8524774774774775,0.7342342342342343,positive,0.1842575987730814,0.2123168558659524,0.2643148930498168,True,0.1207207207207207,0.0213963963963963,positive,0.6988906497622821,reactionfusion_v1_provisional,test,approved,negative,negative,0.3537079897037961,False,False,0.28093166710898415,0.026366770991234266,0.3537079897037961,0.31111879681581883,0.1911414641422639,0.14403174933812118,0.2174138969392396,0.14668606239442117,0.0074903100305880104,0.013618355927206945,0.40587520900617186,0.02328671821829489,0.8717721697246829,0.0140240054910289,0.7071165892708761,0.4329468435626101,0.5733423554959558,"candidate=negative; anchor_balance=0.098; mixed_evidence=0.026; strongest=care_empathy=0.87, disgust=0.71",final_model,reactionfusion_v2_hybrid_development
51,192,16,1,0,0,3,1,213,213,RF_POST_000051,මහවැලි ගඟේ ජල මට්ටම ඉහළ යාම හේතුවෙන් පේරාදෙණිය විශ්වවිද්යාලයේ සිසු සිසුවියන් ගංවතුර පිළිබඳව දැඩි අවධානයෙන් පසුවන්න උපකුලපති මහාචාර්ය ටෙරන්ස් මධුජිත් මහතා,False,sinhala,207201abd602476454a346c96f19b60e3b8f478f51a9a0d6f09cb1e29fbc083e,DUP_207201abd6024764,1,False,213,5.365976015021851,0.9014084507042254,0.8772727272727273,0.0751173708920187,0.0772727272727272,0.0046948356807511,0.009090909090909,0.0,0.0045454545454545,0.0,0.0045454545454545,0.0140845070422535,0.0181818181818181,0.0046948356807511,0.009090909090909,like,0.9014084507042254,0.8262910798122066,positive,0.1167512721981567,0.1319290157823481,0.2047362876043752,True,0.0776995305164319,0.0187793427230046,positive,0.610705596107056,reactionfusion_v1_provisional,train,approved,neutral,neutral,0.31349684708116493,False,False,0.26726558866121364,0.02915624603576876,0.3014587206791579,0.31349684708116493,0.20223043027413673,0.18281400196554048,0.23132740282601613,0.17080364304890183,0.004466792746405345,0.0017743335134593097,0.6479410747467129,0.06301366467217977,0.6777602080189576,0.04435846020885529,0.529253905231168,0.3822149775867885,0.3381133708246671,"candidate=neutral; anchor_balance=0.055; mixed_evidence=0.029; strongest=care_empathy=0.68, sadness=0.65",final_model,reactionfusion_v2_hybrid_development
52,1031,26,4,48,6,679,2,1796,1796,RF_POST_000052,ඉදිරි වසර 10 තුළ මෙරට හීලෑ අලි ඇතුන් 25 දක්වා අඩුවෙනවා. දැනට ලංකාවේම ඉන්නේ හීලෑ අලි ඇතුන්93 යි. (දියවඩන නිලමේ ප්රදීප් නිලංග දෑල මහතා),False,sinhala,22797d5da139166398990e8225dc40cd8febc98d42af41e97769b8deddcb31f7,DUP_22797d5da1391663,1,False,1796,7.493873886783559,0.5740534521158129,0.5723793677204659,0.0144766146993318,0.0149750415973377,0.0022271714922048,0.0027731558513588,0.0267260579064587,0.0271769273433166,0.0033407572383073,0.0038824181919023,0.3780623608017817,0.3771491957848031,0.0011135857461024,0.0016638935108153,like,0.5740534521158129,0.1959910913140311,negative,0.4363342893624653,-0.56470389698557,0.4546439587484725,False,0.0157015590200445,0.3791759465478841,negative,-0.9204737732656512,reactionfusion_v1_provisional,train,approved,neutral,neutral,0.3553010709964404,False,False,0.46073573297390885,0.030409069453075515,0.2813574086626817,0.3553010709964404,0.1844443184582807,0.17889720188259714,0.07594595429090589,0.25482101697998233,0.004455231205632596,0.4618717182882237,0.12649769079199308,0.011606698829999238,0.09384662341873139,0.8617781738943173,0.07569583014532669,0.1125690033980085,0.12166296108945936,"candidate=neutral; anchor_balance=-0.362; mixed_evidence=0.030; strongest=fear=0.86, surprise=0.46",final_model,reactionfusion_v2_hybrid_development
53,6317,4427,421,1,13,3,0,11182,11182,RF_POST_000053,අවුරුදු දහයක් පුරාවට සුව සැරියට ඇමතුම් කෝටියක් ඇවිත් ! රෝගීන් ලක්ෂ 26ක් සුවසැරියෙන් සුව කරයි,False,sinhala,42edb85ec789dd3b63a28c75772fa253ffd6139cab28782f3b5bde2f332b1f23,DUP_42edb85ec789dd3b,1,False,11182,9.322150047028188,0.5649257735646575,0.5646617213334525,0.3959041316401359,0.3957458217892573,0.0376497943122876,0.0377156135490213,8.942944017170452e-05,0.0001787469836446,0.0011625827222321,0.0012512288855125,0.0002682883205151,0.0003574939672893,0.0,8.93734918223255e-05,like,0.5649257735646575,0.1690216419245215,positive,0.4735873261158693,0.600753231927106,0.4233548786855852,False,0.4166115185118941,0.0002682883205151,positive,0.998712874473083,reactionfusion_v1_provisional,train,approved,positive,positive,0.4324929493960896,False,False,0.4248733500625646,0.0007594482975468132,0.14627385048237854,0.2112657265594471,0.4324929493960896,0.20996747356208476,0.5000426576115062,0.9690670678534279,0.3442804678072943,0.052229872824340155,0.0037472329584999978,0.00027672587622015006,0.6220819585936036,0.00180986958659768,0.06929137215398977,0.9729783169587805,0.3096141836342463,"candidate=positive; anchor_balance=0.416; mixed_evidence=0.001; strongest=approval=0.97, affection=0.97",final_model,reactionfusion_v2_hybrid_development
54,1257,31,4,824,19,35,3,2173,2173,RF_POST_000054,පළමු මාස හයේදී වෙළඳ හිඟය ඩොලර් බිලියන 5.5 ක් දක්වා පුළුල් වෙලා! අපනයන ආදායම ඩොලර් බිලියන 10.43 යි. ආනයන වියදම ඩොලර් බිලියන 12.39 යි,False,sinhala,006d6b213d521c15e4484b3024b74c463cc51fb341b94bc5753bb53c3a5917c3,DUP_006d6b213d521c15,1,False,2173,7.684324067681155,0.5784629544408652,0.5770642201834862,0.0142659917165209,0.0146788990825688,0.0018407731247123,0.0022935779816513,0.3791992636907501,0.378440366972477,0.0087436723423838,0.0091743119266055,0.0161067648412333,0.0165137614678899,0.0013805798435342,0.0018348623853211,like,0.5784629544408652,0.199263690750115,neutral,0.6830244671650324,-0.0068649375864162,0.4489396003543972,True,0.0152784169351127,0.0174873446847676,negative,-0.0674157303370786,reactionfusion_v1_provisional,train,approved,negative,negative,0.3655259478280026,False,False,0.4539113020731963,0.028942050912006554,0.3655259478280026,0.2920928800719582,0.16609425368566605,0.17628691841437305,0.012073852964241776,0.12683481921766507,0.4592098047225493,0.17721765560804112,0.18602240460649466,0.7865075357201026,0.38240319714717474,0.43856059562684185,0.6514805680055685,0.23414817885353476,0.8706053485904359,"candidate=negative; anchor_balance=-0.002; mixed_evidence=0.029; strongest=sarcasm=0.87, anger=0.79",final_model,reactionfusion_v2_hybrid_development
